,Austria,2013,Aggregate,Aggregate,0.417099239,0.536378607,0.046522155,"1,000",,,,,,,,,,,,,,,,,
,Austria,2012,Aggregate,Aggregate,0.376573862,0.542714738,0.080711399,"1,001",,,,,,,,,,,,,,,,,
,Austria,2011,Aggregate,Aggregate,0.406920116,0.526238661,0.066841223,"1,004",,,,,,,,,,,,,,,,,
,Austria,2010,Aggregate,Aggregate,0.491841078,0.444889966,0.063268957,"1,000",,,,,,,,,,,,,,,,,
,Austria,2009,Aggregate,Aggregate,0.48105214,0.401835606,0.117112254,"1,000",,,,,,,,,,,,,,,,,
,Austria,2008,Aggregate,Aggregate,0.257242193,0.665217448,0.077540359,"1,001",,,,,,,,,,,,,,,,,
,Austria,2006,Aggregate,Aggregate,0.497037786,0.412150597,0.090811617,"1,004",,,,,,,,,,,,,,,,,
,Belgium,2025,Aggregate,Aggregate,0.472211726,0.515088812,0.012699462,"1,001",,,,,,,,,,,,,,,,,
,Belgium,2024,Aggregate,Aggregate,0.54904555,0.437143839,0.013810611,"1,002",,,,,,,,,,,,,,,,,
,Belgium,2023,Aggregate,Aggregate,0.464722973,0.509657909,0.025619118,"1,000",,,,,,,,,,,,,,,,,
,Belgium,2022,Aggregate,Aggregate,0.572408419,0.374749647,0.052841934,"1,000",,,,,,,,,,,,,,,,,
,Belgium,2021,Aggregate,Aggregate,0.473133105,0.509054572,0.017812323,"1,010",,,,,,,,,,,,,,,,,
,Belgium,2020,Aggregate,Aggregate,0.294799601,0.676858503,0.028341896,"1,005",,,,,,,,,,,,,,,,,
,Belgium,2019,Aggregate,Aggregate,0.327901154,0.605134979,0.066963866,"1,025",,,,,,,,,,,,,,,,,
,Belgium,2018,Aggregate,Aggregate,0.441944531,0.513709707,0.044345762,"1,011",,,,,,,,,,,,,,,,,
,Belgium,2017,Aggregate,Aggregate,0.449731911,0.535221211,0.015046878,"1,001",,,,,,,,,,,,,,,,,
,Belgium,2016,Aggregate,Aggregate,0.419177506,0.57038421,0.010438285,"1,000",,,,,,,,,,,,,,,,,
,Belgium,2015,Aggregate,Aggregate,0.459024212,0.527210627,0.01376516,"1,037",,,,,,,,,,,,,,,,,
,Belgium,2014,Aggregate,Aggregate,0.469111609,0.507707309,0.023181081,"2,004",,,,,,,,,,,,,,,,,
,Belgium,2013,Aggregate,Aggregate,0.554124505,0.367718322,0.078157173,"1,006",,,,,,,,,,,,,,,,,
,Belgium,2012,Aggregate,Aggregate,0.440117182,0.404913574,0.154969243,"1,001",,,,,,,,,,,,,,,,,
,Belgium,2011,Aggregate,Aggregate,0.289129468,0.553712219,0.157158314,"1,002",,,,,,,,,,,,,,,,,
,Belgium,2010,Aggregate,Aggregate,0.336516479,0.545857916,0.117625605,"1,003",,,,,,,,,,,,,,,,,
,Belgium,2008,Aggregate,Aggregate,0.463137075,0.404127385,0.13273554,"1,002",,,,,,,,,,,,,,,,,
,Belgium,2007,Aggregate,Aggregate,0.602238275,0.269404496,0.128357229,"1,022",,,,,,,,,,,,,,,,,
,Belgium,2006,Aggregate,Aggregate,0.551704996,0.370288652,0.078006352,"1,003",,,,,,,,,,,,,,,,,
,Bulgaria,2025,Aggregate,Aggregate,0.19532701,0.721506198,0.083166792,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2024,Aggregate,Aggregate,0.086969111,0.853292094,0.059738795,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2023,Aggregate,Aggregate,0.120007651,0.777561469,0.10243088,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2022,Aggregate,Aggregate,0.192192728,0.695865813,0.111941459,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2021,Aggregate,Aggregate,0.224526198,0.73403502,0.041438782,"1,005",,,,,,,,,,,,,,,,,
,Bulgaria,2020,Aggregate,Aggregate,0.273983638,0.69035372,0.035662642,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2019,Aggregate,Aggregate,0.268381834,0.608715326,0.12290284,"1,080",,,,,,,,,,,,,,,,,
,Bulgaria,2018,Aggregate,Aggregate,0.218995903,0.683829176,0.097174921,"1,001",,,,,,,,,,,,,,,,,
,Bulgaria,2017,Aggregate,Aggregate,0.326087941,0.568019217,0.105892842,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2016,Aggregate,Aggregate,0.221241778,0.671863735,0.106894487,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2015,Aggregate,Aggregate,0.249677309,0.648300449,0.102022242,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2014,Aggregate,Aggregate,0.140402731,0.775284301,0.084312968,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2013,Aggregate,Aggregate,0.170892309,0.664318562,0.164789129,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2012,Aggregate,Aggregate,0.3429228,0.545236745,0.111840455,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2011,Aggregate,Aggregate,0.265244757,0.598414748,0.136340495,"1,006",,,,,,,,,,,,,,,,,
,Bulgaria,2010,Aggregate,Aggregate,0.365285957,0.485620343,0.1490937,"1,000",,,,,,,,,,,,,,,,,
,Bulgaria,2006,Aggregate,Aggregate,0.275431653,0.599805486,0.12476286,"1,003",,,,,,,,,,,,,,,,,
,Croatia,2025,Aggregate,Aggregate,0.55933033,0.385636609,0.05503306,"1,007",,,,,,,,,,,,,,,,,
,Croatia,2024,Aggregate,Aggregate,0.515648448,0.433119875,0.051231678,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2023,Aggregate,Aggregate,0.413596084,0.502964334,0.083439582,"1,004",,,,,,,,,,,,,,,,,
,Croatia,2022,Aggregate,Aggregate,0.305695715,0.641937304,0.052366982,"1,002",,,,,,,,,,,,,,,,,
,Croatia,2021,Aggregate,Aggregate,0.251287947,0.687240117,0.061471936,"1,002",,,,,,,,,,,,,,,,,
,Croatia,2020,Aggregate,Aggregate,0.208485763,0.713914294,0.077599943,"1,002",,,,,,,,,,,,,,,,,
,Croatia,2019,Aggregate,Aggregate,0.286501428,0.646683177,0.066815396,"1,080",,,,,,,,,,,,,,,,,
,Croatia,2018,Aggregate,Aggregate,0.248180918,0.660592828,0.091226254,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2017,Aggregate,Aggregate,0.211000666,0.740910152,0.048089182,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2016,Aggregate,Aggregate,0.303390988,0.604088797,0.092520215,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2015,Aggregate,Aggregate,0.364868417,0.592691084,0.042440499,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2014,Aggregate,Aggregate,0.15500845,0.790987595,0.054003955,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2013,Aggregate,Aggregate,0.257140567,0.618002964,0.124856469,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2012,Aggregate,Aggregate,0.31111859,0.532289056,0.156592355,"1,000",,,,,,,,,,,,,,,,,
,Croatia,2006,Aggregate,Aggregate,0.385139732,0.517213928,0.09764634,"1,000",,,,,,,,,,,,,,,,,
,Cyprus,2025,Aggregate,Aggregate,0.381975602,0.597692317,0.02033208,"1,003",,,,,,,,,,,,,,,,,
,Cyprus,2024,Aggregate,Aggregate,0.210596437,0.733730838,0.055672725,"1,010",,,,,,,,,,,,,,,,,
,Cyprus,2023,Aggregate,Aggregate,0.332670084,0.60056512,0.066764795,"1,022",,,,,,,,,,,,,,,,,
,Cyprus,2022,Aggregate,Aggregate,0.269497654,0.69553498,0.034967366,"1,014",,,,,,,,,,,,,,,,,
,Cyprus,2021,Aggregate,Aggregate,0.32194001,0.637028587,0.041031404,"1,019",,,,,,,,,,,,,,,,,
,Cyprus,2020,Aggregate,Aggregate,0.414389893,0.50906031,0.076549798,"1,005",,,,,,,,,,,,,,,,,
,Cyprus,2019,Aggregate,Aggregate,0.327287784,0.592466672,0.080245544,"1,043",,,,,,,,,,,,,,,,,
,Cyprus,2018,Aggregate,Aggregate,0.352440439,0.58699321,0.060566351,"1,026",,,,,,,,,,,,,,,,,
,Cyprus,2017,Aggregate,Aggregate,0.312653435,0.585149883,0.102196682,"1,008",,,,,,,,,,,,,,,,,
,Cyprus,2016,Aggregate,Aggregate,0.333909506,0.601782284,0.06430821,"1,006",,,,,,,,,,,,,,,,,
,Cyprus,2015,Aggregate,Aggregate,0.203454713,0.758578689,0.037966598,"1,029",,,,,,,,,,,,,,,,,
,Cyprus,2014,Aggregate,Aggregate,0.244740317,0.680429144,0.074830539,"2,000",,,,,,,,,,,,,,,,,
,Cyprus,2013,Aggregate,Aggregate,0.274080222,0.64797453,0.077945248,500,,,,,,,,,,,,,,,,,
,Cyprus,2012,Aggregate,Aggregate,0.336412403,0.619209512,0.044378085,500,,,,,,,,,,,,,,,,,
,Cyprus,2011,Aggregate,Aggregate,0.399997515,0.513843581,0.086158903,"1,005",,,,,,,,,,,,,,,,,
,Cyprus,2010,Aggregate,Aggregate,0.45245991,0.475797934,0.071742156,"1,005",,,,,,,,,,,,,,,,,
,Cyprus,2009,Aggregate,Aggregate,0.563541168,0.38263021,0.053828622,502,,,,,,,,,,,,,,,,,
,Cyprus,2006,Aggregate,Aggregate,0.664813398,0.256751649,0.078434953,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2025,Aggregate,Aggregate,0.358203128,0.568746975,0.073049897,"1,001",,,,,,,,,,,,,,,,,
,Czech Republic,2024,Aggregate,Aggregate,0.371986152,0.58146304,0.046550808,"1,003",,,,,,,,,,,,,,,,,
,Czech Republic,2023,Aggregate,Aggregate,0.367647225,0.596617557,0.035735219,"1,003",,,,,,,,,,,,,,,,,
,Czech Republic,2022,Aggregate,Aggregate,0.340826748,0.58905748,0.070115772,"1,003",,,,,,,,,,,,,,,,,
,Czech Republic,2021,Aggregate,Aggregate,0.284475429,0.65456519,0.060959381,"1,008",,,,,,,,,,,,,,,,,
,Czech Republic,2020,Aggregate,Aggregate,0.318858991,0.599035842,0.082105167,"1,004",,,,,,,,,,,,,,,,,
,Czech Republic,2018,Aggregate,Aggregate,0.420783306,0.401252083,0.177964611,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2017,Aggregate,Aggregate,0.343870808,0.5697202,0.086408992,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2016,Aggregate,Aggregate,0.415120712,0.452118646,0.132760642,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2015,Aggregate,Aggregate,0.435425873,0.480718382,0.083855745,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2014,Aggregate,Aggregate,0.339732811,0.546298442,0.113968747,"1,008",,,,,,,,,,,,,,,,,
,Czech Republic,2013,Aggregate,Aggregate,0.242542618,0.680427192,0.077030191,"1,001",,,,,,,,,,,,,,,,,
,Czech Republic,2012,Aggregate,Aggregate,0.169811332,0.782606262,0.047582406,"1,005",,,,,,,,,,,,,,,,,
,Czech Republic,2011,Aggregate,Aggregate,0.206286698,0.720555253,0.073158048,"1,000",,,,,,,,,,,,,,,,,
,Czech Republic,2010,Aggregate,Aggregate,0.312066329,0.577247593,0.110686078,"1,005",,,,,,,,,,,,,,,,,
,Czech Republic,2009,Aggregate,Aggregate,0.354553384,0.552624355,0.092822261,"1,077",,,,,,,,,,,,,,,,,
,Czech Republic,2007,Aggregate,Aggregate,0.268838417,0.604992252,0.126169331,"1,072",,,,,,,,,,,,,,,,,
,Czech Republic,2006,Aggregate,Aggregate,0.28291148,0.611530116,0.105558404,"1,001",,,,,,,,,,,,,,,,,
,Denmark,2025,Aggregate,Aggregate,0.580711896,0.415493345,0.003794759,"1,002",,,,,,,,,,,,,,,,,
,Denmark,2024,Aggregate,Aggregate,0.528484479,0.457671599,0.013843922,"1,005",,,,,,,,,,,,,,,,,
,Denmark,2023,Aggregate,Aggregate,0.558463997,0.439672626,0.001863377,"1,008",,,,,,,,,,,,,,,,,
,Denmark,2022,Aggregate,Aggregate,0.635359926,0.358788865,0.005851209,"1,001",,,,,,,,,,,,,,,,,
,Denmark,2021,Aggregate,Aggregate,0.651709716,0.332350316,0.015939967,"1,010",,,,,,,,,,,,,,,,,
,Denmark,2020,Aggregate,Aggregate,0.715797589,0.280335032,0.003867379,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2019,Aggregate,Aggregate,0.632999032,0.352508777,0.014492192,"1,025",,,,,,,,,,,,,,,,,
,Denmark,2018,Aggregate,Aggregate,0.632478459,0.366646203,0.000875338,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2017,Aggregate,Aggregate,0.572353316,0.417938355,0.009708329,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2016,Aggregate,Aggregate,0.467660708,0.527750072,0.00458922,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2015,Aggregate,Aggregate,0.579888642,0.393381834,0.026729524,"1,005",,,,,,,,,,,,,,,,,
,Denmark,2014,Aggregate,Aggregate,0.457836907,0.517662712,0.024500382,"2,002",,,,,,,,,,,,,,,,,
,Denmark,2013,Aggregate,Aggregate,0.391405107,0.558542662,0.050052231,753,,,,,,,,,,,,,,,,,
,Denmark,2012,Aggregate,Aggregate,0.53425279,0.430665391,0.035081819,"1,001",,,,,,,,,,,,,,,,,
,Denmark,2011,Aggregate,Aggregate,0.471823329,0.49777049,0.030406181,"1,005",,,,,,,,,,,,,,,,,
,Denmark,2010,Aggregate,Aggregate,0.586689437,0.387385383,0.025925179,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2009,Aggregate,Aggregate,0.626578141,0.348521498,0.024900361,"1,000",,,,,,,,,,,,,,,,,
,Denmark,2008,Aggregate,Aggregate,0.665933895,0.29475484,0.039311265,"1,001",,,,,,,,,,,,,,,,,
,Denmark,2007,Aggregate,Aggregate,0.592505954,0.365823106,0.04167094,"1,009",,,,,,,,,,,,,,,,,
,Denmark,2006,Aggregate,Aggregate,0.668683317,0.285660507,0.045656177,"1,004",,,,,,,,,,,,,,,,,
,Estonia,2025,Aggregate,Aggregate,0.309363968,0.650229404,0.040406628,"1,011",,,,,,,,,,,,,,,,,
,Estonia,2024,Aggregate,Aggregate,0.428572333,0.529105967,0.0423217,"1,006",,,,,,,,,,,,,,,,,
,Estonia,2023,Aggregate,Aggregate,0.4887109,0.468455606,0.042833494,"1,006",,,,,,,,,,,,,,,,,
,Estonia,2022,Aggregate,Aggregate,0.508495859,0.408622442,0.082881698,"1,004",,,,,,,,,,,,,,,,,
,Estonia,2021,Aggregate,Aggregate,0.519263992,0.363083603,0.117652405,"1,024",,,,,,,,,,,,,,,,,
,Estonia,2020,Aggregate,Aggregate,0.464805977,0.415299898,0.119894125,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2019,Aggregate,Aggregate,0.403306537,0.437832482,0.158860981,"1,080",,,,,,,,,,,,,,,,,
,Estonia,2018,Aggregate,Aggregate,0.420202571,0.40674418,0.173053249,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2017,Aggregate,Aggregate,0.405946253,0.453828678,0.140225069,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2016,Aggregate,Aggregate,0.339834292,0.569210403,0.090955305,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2015,Aggregate,Aggregate,0.33668979,0.585275473,0.078034737,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2014,Aggregate,Aggregate,0.414985885,0.480647864,0.10436625,"1,000",,,,,,,,,,,,,,,,,
,Estonia,2013,Aggregate,Aggregate,0.26063757,0.636293394,0.103069036,"1,010",,,,,,,,,,,,,,,,,
,Estonia,2012,Aggregate,Aggregate,0.272975943,0.614064085,0.112959972,"1,004",,,,,,,,,,,,,,,,,
,Estonia,2011,Aggregate,Aggregate,0.41754021,0.511378218,0.071081572,"1,007",,,,,,,,,,,,,,,,,
,Estonia,2009,Aggregate,Aggregate,0.224486132,0.643991382,0.131522486,608,,,,,,,,,,,,,,,,,
,Estonia,2008,Aggregate,Aggregate,0.330979003,0.546133607,0.122887389,601,,,,,,,,,,,,,,,,,
,Estonia,2007,Aggregate,Aggregate,0.420264115,0.443557351,0.136178534,"1,001",,,,,,,,,,,,,,,,,
,Estonia,2006,Aggregate,Aggregate,0.442467691,0.400139086,0.157393223,"1,003",,,,,,,,,,,,,,,,,
,Finland,2025,Aggregate,Aggregate,0.675785754,0.311286808,0.012927438,"1,010",,,,,,,,,,,,,,,,,
,Finland,2024,Aggregate,Aggregate,0.67614952,0.305395991,0.018454489,"1,000",,,,,,,,,,,,,,,,,
,Finland,2023,Aggregate,Aggregate,0.726085186,0.261971819,0.011942996,"1,011",,,,,,,,,,,,,,,,,
,Finland,2022,Aggregate,Aggregate,0.775449915,0.216001195,0.00854889,"1,000",,,,,,,,,,,,,,,,,
,Finland,2021,Aggregate,Aggregate,0.71373125,0.262979589,0.023289161,"1,005",,,,,,,,,,,,,,,,,
,Finland,2020,Aggregate,Aggregate,0.80863288,0.180294934,0.011072186,"1,000",,,,,,,,,,,,,,,,,
,Finland,2019,Aggregate,Aggregate,0.639188147,0.326604919,0.034206934,"1,025",,,,,,,,,,,,,,,,,
,Finland,2018,Aggregate,Aggregate,0.555102213,0.432871215,0.012026573,"1,000",,,,,,,,,,,,,,,,,
,Finland,2017,Aggregate,Aggregate,0.597538583,0.390859121,0.011602296,"1,000",,,,,,,,,,,,,,,,,
,Finland,2016,Aggregate,Aggregate,0.485727259,0.481525659,0.032747082,"1,000",,,,,,,,,,,,,,,,,
,Finland,2015,Aggregate,Aggregate,0.557600285,0.394580664,0.047819051,"1,000",,,,,,,,,,,,,,,,,
,Finland,2014,Aggregate,Aggregate,0.468558862,0.505425012,0.026016126,"2,001",,,,,,,,,,,,,,,,,
,Finland,2013,Aggregate,Aggregate,0.420593741,0.54329675,0.036109509,750,,,,,,,,,,,,,,,,,
,Finland,2012,Aggregate,Aggregate,0.597941599,0.366851301,0.0352071,"1,000",,,,,,,,,,,,,,,,,
,Finland,2011,Aggregate,Aggregate,0.565402383,0.3966834,0.037914217,"1,000",,,,,,,,,,,,,,,,,
,Finland,2010,Aggregate,Aggregate,0.461843622,0.509987018,0.028169359,"1,000",,,,,,,,,,,,,,,,,
,Finland,2008,Aggregate,Aggregate,0.723243453,0.240816573,0.035939975,"1,005",,,,,,,,,,,,,,,,,
,Finland,2006,Aggregate,Aggregate,0.757926286,0.181551484,0.06052223,"1,010",,,,,,,,,,,,,,,,,
,France,2025,Aggregate,Aggregate,0.294355041,0.700022829,0.005622131,"1,003",,,,,,,,,,,,,,,,,
,France,2024,Aggregate,Aggregate,0.419651348,0.578412025,0.001936626,"1,000",,,,,,,,,,,,,,,,,
,France,2023,Aggregate,Aggregate,0.406006203,0.579386211,0.014607585,"1,000",,,,,,,,,,,,,,,,,
,France,2022,Aggregate,Aggregate,0.457356694,0.517542751,0.025100556,"1,000",,,,,,,,,,,,,,,,,
,France,2021,Aggregate,Aggregate,0.4335205,0.543969096,0.022510404,"1,000",,,,,,,,,,,,,,,,,
,France,2020,Aggregate,Aggregate,0.410406651,0.571832912,0.017760437,"1,000",,,,,,,,,,,,,,,,,
,France,2019,Aggregate,Aggregate,0.381849236,0.595730716,0.022420048,"1,025",,,,,,,,,,,,,,,,,
,France,2018,Aggregate,Aggregate,0.380547431,0.589119091,0.030333478,"1,000",,,,,,,,,,,,,,,,,
,France,2017,Aggregate,Aggregate,0.374793527,0.594443978,0.030762495,"1,000",,,,,,,,,,,,,,,,,
,France,2016,Aggregate,Aggregate,0.283978158,0.704089616,0.011932226,"1,000",,,,,,,,,,,,,,,,,
,France,2015,Aggregate,Aggregate,0.328252698,0.660131521,0.011615781,"1,000",,,,,,,,,,,,,,,,,
,France,2014,Aggregate,Aggregate,0.263801722,0.682027027,0.054171251,"2,000",,,,,,,,,,,,,,,,,
,France,2013,Aggregate,Aggregate,0.395130527,0.538499621,0.066369852,751,,,,,,,,,,,,,,,,,
,France,2012,Aggregate,Aggregate,0.440625333,0.488739048,0.070635618,"2,005",,,,,,,,,,,,,,,,,
,France,2011,Aggregate,Aggregate,0.375089251,0.558568297,0.066342452,"1,001",,,,,,,,,,,,,,,,,
,France,2010,Aggregate,Aggregate,0.401466227,0.557070571,0.041463201,"1,004",,,,,,,,,,,,,,,,,
,France,2009,Aggregate,Aggregate,0.474448885,0.45034337,0.075207745,"1,000",,,,,,,,,,,,,,,,,
,France,2008,Aggregate,Aggregate,0.452659394,0.487895655,0.059444951,"1,006",,,,,,,,,,,,,,,,,
,France,2007,Aggregate,Aggregate,0.361352911,0.570194193,0.068452895,"1,220",,,,,,,,,,,,,,,,,
,France,2006,Aggregate,Aggregate,0.324883525,0.579877051,0.095239424,"1,002",,,,,,,,,,,,,,,,,
,Germany,2025,Aggregate,Aggregate,0.500310244,0.494028354,0.005661402,"1,089",,,,,,,,,,,,,,,,,
,Germany,2024,Aggregate,Aggregate,0.504982251,0.481251657,0.013766092,"1,000",,,,,,,,,,,,,,,,,
,Germany,2023,Aggregate,Aggregate,0.536381662,0.443332925,0.020285413,"1,001",,,,,,,,,,,,,,,,,
,Germany,2022,Aggregate,Aggregate,0.607603778,0.335034927,0.057361295,"1,002",,,,,,,,,,,,,,,,,
,Germany,2021,Aggregate,Aggregate,0.604759932,0.380827417,0.01441265,"1,000",,,,,,,,,,,,,,,,,
,Germany,2020,Aggregate,Aggregate,0.654063104,0.335428278,0.010508617,"1,000",,,,,,,,,,,,,,,,,
,Germany,2019,Aggregate,Aggregate,0.568460427,0.410215242,0.02132433,"1,025",,,,,,,,,,,,,,,,,
,Germany,2018,Aggregate,Aggregate,0.592990587,0.388428957,0.018580456,"1,000",,,,,,,,,,,,,,,,,
,Germany,2017,Aggregate,Aggregate,0.622935652,0.346198028,0.03086632,"1,000",,,,,,,,,,,,,,,,,
,Germany,2016,Aggregate,Aggregate,0.552613566,0.430174545,0.017211889,"2,000",,,,,,,,,,,,,,,,,
,Germany,2015,Aggregate,Aggregate,0.628003647,0.345350784,0.026645569,"1,000",,,,,,,,,,,,,,,,,
,Germany,2014,Aggregate,Aggregate,0.601368861,0.377425199,0.021205939,"2,014",,,,,,,,,,,,,,,,,
,Germany,2013,Aggregate,Aggregate,0.557760681,0.419169004,0.023070315,751,,,,,,,,,,,,,,,,,
,Germany,2012,Aggregate,Aggregate,0.516928197,0.44476893,0.038302873,"1,004",,,,,,,,,,,,,,,,,
,Germany,2011,Aggregate,Aggregate,0.424583131,0.524156915,0.051259954,"3,273",,,,,,,,,,,,,,,,,
,Germany,2010,Aggregate,Aggregate,0.395424009,0.587426994,0.017148997,"1,007",,,,,,,,,,,,,,,,,
,Germany,2009,Aggregate,Aggregate,0.533415268,0.409133461,0.057451271,"1,002",,,,,,,,,,,,,,,,,
,Germany,2008,Aggregate,Aggregate,0.431707621,0.508419601,0.059872778,"2,011",,,,,,,,,,,,,,,,,
,Germany,2007,Aggregate,Aggregate,0.34976546,0.572575991,0.077658549,"1,221",,,,,,,,,,,,,,,,,
,Germany,2006,Aggregate,Aggregate,0.321758803,0.655166773,0.023074424,"1,001",,,,,,,,,,,,,,,,,
,Greece,2025,Aggregate,Aggregate,0.230328622,0.750464263,0.019207115,"1,000",,,,,,,,,,,,,,,,,
,Greece,2024,Aggregate,Aggregate,0.229619496,0.761204853,0.009175651,"1,004",,,,,,,,,,,,,,,,,
,Greece,2023,Aggregate,Aggregate,0.359531091,0.634331799,0.00613711,"1,006",,,,,,,,,,,,,,,,,
,Greece,2022,Aggregate,Aggregate,0.256266144,0.653521751,0.090212105,"1,000",,,,,,,,,,,,,,,,,
,Greece,2021,Aggregate,Aggregate,0.401736395,0.593603582,0.004660023,"1,006",,,,,,,,,,,,,,,,,
,Greece,2020,Aggregate,Aggregate,0.397469761,0.589350688,0.013179551,"1,002",,,,,,,,,,,,,,,,,
,Greece,2019,Aggregate,Aggregate,0.396424619,0.506399048,0.097176333,"1,080",,,,,,,,,,,,,,,,,
,Greece,2018,Aggregate,Aggregate,0.157048654,0.792919267,0.050032079,"1,000",,,,,,,,,,,,,,,,,
,Greece,2017,Aggregate,Aggregate,0.139880902,0.785391334,0.074727764,"1,000",,,,,,,,,,,,,,,,,
,Greece,2016,Aggregate,Aggregate,0.132486555,0.812313479,0.055199966,"1,000",,,,,,,,,,,,,,,,,
,Greece,2015,Aggregate,Aggregate,0.437318935,0.482263391,0.080417675,"1,000",,,,,,,,,,,,,,,,,
,Greece,2014,Aggregate,Aggregate,0.188292739,0.767675303,0.044031958,"1,000",,,,,,,,,,,,,,,,,
,Greece,2013,Aggregate,Aggregate,0.143608581,0.817224492,0.039166926,"1,003",,,,,,,,,,,,,,,,,
,Greece,2012,Aggregate,Aggregate,0.126218992,0.79936963,0.074411378,"1,000",,,,,,,,,,,,,,,,,
,Greece,2011,Aggregate,Aggregate,0.175151215,0.768668513,0.056180272,"1,000",,,,,,,,,,,,,,,,,
,Greece,2010,Aggregate,Aggregate,0.236502411,0.698867004,0.064630585,"1,000",,,,,,,,,,,,,,,,,
,Greece,2009,Aggregate,Aggregate,0.31620677,0.606678646,0.077114584,"1,000",,,,,,,,,,,,,,,,,
,Greece,2007,Aggregate,Aggregate,0.381428452,0.544427561,0.074143987,"1,000",,,,,,,,,,,,,,,,,
,Greece,2006,Aggregate,Aggregate,0.48754349,0.441553449,0.070903061,"1,002",,,,,,,,,,,,,,,,,
,Hungary,2025,Aggregate,Aggregate,0.349128498,0.627686858,0.023184644,"1,011",,,,,,,,,,,,,,,,,
,Hungary,2024,Aggregate,Aggregate,0.330867985,0.646328472,0.022803543,"1,006",,,,,,,,,,,,,,,,,
